time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other,created_at,id,lead_time,updated_at
1546841630740,5.0,Recommended for good view during winter as it is an enclosed area,One World Observatory,Tourist attraction,40.713006199999995,-74.013173,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,neutral,,,,
1512939552945,3.0,Not the safest place to be because gangs and violence but the police works hard,Mott Haven Historic District,Tourist attraction,40.8107907,-73.9244088,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1531822909983,5.0,"The Mecca of entertainment! If you visit New York and there is an event at MSG, I recommend you go, the view is excellent from any location and the venue itself is a testament to the history of New York City and the culture of entertainment (sports, wrestling, music). The food available is very varied and at reasonable prices.",Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,positive,notmentioned,positive,positive,positive,notmentioned,,,,
1547930733169,5.0,Lovely and beautiful park. There's so many plants and flowers along the paths you can observe. They have a astonishing pond and it's truly relaxing and peaceful. They also have buildings were u can learn about nature. 10/10,Marine Park,Park||Baseball field||Bocce ball court||Cricket ground||Football Field||Handball court||Playground||Tennis court||Tourist attraction,40.6055157,-73.9348698,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive,,,,
1594836930270,4.0,LIVED IN NEWYORK 1985 to -1990's,Washington Square Park,Park||Tourist attraction,40.7308838,-73.997332,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,,,,
1507062499771,5.0,"Had a picnic here a couple of weeks ago, the area was clean and seemed well kept.",Sunset Park,Park||Tourist attraction,40.6479517,-74.0037443,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1562954348739,5.0,"Adriaan (the gallery owner) has such a great passion for art and the art community and this passion is tangible in the curation of this space. If you are a fan of colorful and expressive works, street art, and the work of both established and emerging artists, I highly recommend stopping by the gallery. They frequently put on new shows so there's always something exciting and refreshing going on.",Van Der Plas Gallery,Art gallery,40.7208742,-73.9887227,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive,,,,
1544667064180,4.0,Very good..,9/11 Tribute Museum,Museum||History museum||Local history museum||Non-profit organization||Tour operator||Tourist attraction,40.7079743,-74.0137432,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1527339658968,5.0,Always fun,Highland Park,Park||City park||Tourist attraction,40.688727799999995,-73.8862997,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1545917789077,5.0,"Beautiful concert hall with first-class acoustics. Not only Classical but World Music, too. Comfortable seats.",Carnegie Hall,Concert hall||Live music venue||Tourist attraction,40.7651258,-73.97992359999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1564114069868,5.0,A Great place for Families to see NYC.,High Line 30th St Elevator Access,Park,40.7524598,-74.0021101,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1474132577015,5.0,"Love this place! Of course, Statue of Liberty, great food and ambiance, art in the park and lots of history.",The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive,,,,
1530057389664,5.0,A perfect place.,Theodore Roosevelt Park,Park||Tourist attraction,40.781850899999995,-73.97476019999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1577119655115,5.0,There's nothing better then being at Rockefeller Center during the Christmas season with the family!,Rockefeller Center Christmas Tree,Tourist attraction||Event venue||Historical landmark||Ice skating rink,40.7587105,-73.97858719999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1523699599621,3.0,Cozy,Devoe Park,Park||Tourist attraction,40.8631422,-73.9062362,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1471191174835,5.0,A great park with great views of the river and the Statue of Liberty,The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1542256437141,5.0,Excellent museum. Plenty of history to learn and interactive exhibits for the kids. They have a rotating section of exhibits as well as a few main exhibits. The old subway cars are a highlight. Lots of fun to hop on board and point out the changes made over time. They are also filled with old advertisements that you are likely to joke about with friends.,New York Transit Museum,Museum||Gift shop||Non-profit organization||Rail museum||Tourist attraction,40.6903933,-73.98984,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive,,,,
1533020290154,3.0,Homeless people around.,The Atrium,Shopping mall,40.758061999999995,-73.9699129,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,,,,
1608471647959,5.0,Cool,Flushing Meadows Corona Park,Park||Tourist attraction,40.7400275,-73.8406953,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,,,,
1576538260332,5.0,The prices are good around this area and I found me a very nice not so expensive Christmas tree,Broadway Plaza Outparcel,Shopping mall||Grocery store||Restaurant,40.877139799999995,-73.9056926,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,,,,
1557878509230,5.0,Alot of great stores in one place!,The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1557929717279,4.0,"I like this place. It's by some busy roads in Brooklyn but has a lot of trees and space to walk around. It's also a nice resting spot if you finished walking the Brooklyn Bridge or to gather your wits before you cross back in to Manhattan. I also like the monument in place to the families of WW2, those who died and those who mourned. It isn't easy to park here but has close access to the A train.",Cadman Plaza Park,Park||City park||Memorial park||Tourist attraction,40.6976723,-73.9906433,neutral,notmentioned,neutral,positive,positive,positive,notmentioned,positive,,,,
1583439447234,3.0,Welfare system,Apollo Theater,Performing arts theater||Entertainer||Live music venue||Performing arts group||Stage||Tourist attraction,40.810018,-73.950056,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,,,,
1577447935759,4.0,Mythical New York Place,St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,,,,
1516817310273,5.0,All in one,Fresh Meadows Place,Shopping mall,40.739983599999995,-73.7859357,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,,,,
1534275038530,4.0,"I truly do enjoy this park. It is quiet and it is peaceful. It is pretty. It is a great place to come and just clear your head or just sit back and take a breather. Not much else to say other then they do a good job of maintaining it. I give it 4 stars instead of 5 because honestly the Restrooms are either never open, or when they are open they are not the most clean of facilities.",Silver Lake Park,Park||Tourist attraction,40.6273123,-74.0922851,positive,negative,notmentioned,positive,notmentioned,notmentioned,neutral,positive,,,,
1619640520380,5.0,"Wish I could give more than five stars - incredibly fast, kind, helpful, SO KNOWLEDGEABLE, and definitely a place I will go to again. Had to get an antique framed mirror wired for horizontal hanging and they went above and beyond to clean it up + update the hardware. I cannot express my appreciation enough.",Frames and Stretchers,Picture frame shop||Art gallery||Logistics service||Print shop,40.719238999999995,-73.98613999999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,,,,
1520823899305,5.0,Love green acres mall,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,,,,
1576635626382,5.0,"Top architecture and glorious views. Next to the Hudson River, they make the atmosphere in autumn quite cold, however, that does not detract from the beauty of the impressive sculpture. Around it there are other attractions and shops, however, everything in it draws attention to the first.",Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive,,,,
1509064615546,5.0,"Friendly, good customer service, and the owner is nice. Good food and very clean!",Fatty's Cafe,American restaurant||Art gallery||Bar||Restaurant,40.7636043,-73.9092153,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1530192843287,5.0,Photographer paradise spot and modern marvel artistic and spaceship all the one. Must visit place in NYC,World Trade Center,Subway station,40.7126452,-74.00989799999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1621098259781,5.0,"I had an amazing time here! Super fun, & customer service was AWESOME. ASK FOR Cynthia!!!!",Bury the Hatchet Axe Throwing Brooklyn,Recreation center||Adventure sports||Adventure sports center||Amusement center||Corporate entertainment service||Event venue||Tourist attraction,40.7284115,-73.9591634,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1468819282203,3.0,Stay safe people.,Pelham Bay Park,Park||Athletic park||Basketball court||Dog park||Nature preserve||Playground||Soccer field||Tourist attraction,40.867014399999995,-73.81006339999999,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1558902099191,5.0,"Very nice place, but it has become a little dangerous to be with the children",St. Nicholas Playground South,Park,40.8110414,-73.9472792,negative,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive,,,,
1536603786116,2.0,Visiting this building was odd for me. The old exchange has moved to Chicago. Even the cocoa exchange building is no longer active.,Corn Exchange Building,Historical landmark,40.805387,-73.9392601,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,negative,,,,
1560094884188,5.0,It's smaller than the botanical garden in the Bronx but very nice and a good place to relax. Free Sundays 9-11 and Wed 4-6,Queens Botanical Garden,Botanical garden||Tourist attraction,40.7504225,-73.8301548,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,neutral,neutral,,,,
1534795736901,4.0,Good mall to go driving. Many shopping choices.,Queens Center,Shopping mall||Clothing store||Restaurant,40.734483399999995,-73.8696793,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,notmentioned,,,,
1567210072256,4.0,"Very good place to relax and enjoy. Easy access, available bathrooms and drinks and food sector. !",Rockaway Beach Club LLC,Park||Public beach||Tourist attraction,40.582911,-73.817649,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive,,,,
1568235784600,5.0,Best shopping mall in the bronx....,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
