time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other
1521973052262,4.0,"Delancey Street Station is always crowded and busy with people on the Lower East Side of Manhattan, New York. There's plenty of things going on in the neighborhood. Store of all kinds retell, fast food restaurant and the Famous Williamsburg Bridge one of three Bridges that connect Brooklyn to Manhattan The Brooklyn and Manhattan Bridges can get very busy during the Morning and Evening commute. Taki.g the MTA is much faster Underground from these Location",Delancey St · Essex St,Subway station,40.7185592,-73.9881894,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1543164883293,5.0,The view is beautiful,Fort Washington Park,Park||Baseball field||Basketball court||BBQ area||Dog park||Playground||Tourist attraction,40.850671299999995,-73.9452115,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned
1562025898768,5.0,"Loved everything about Bushwick neighbourhood with its ever evolving, sprawling graffiti canvas on concrete walls. The impermanence of Street Art is what makes this once mainly grim and industrial district into this colourful neighbourhood today. Get lost walking around Bushwick!",The Bushwick Collective,Art gallery,40.7075174,-73.9221845,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive
1545140793502,5.0,All good,Floyd Bennett Field,Park||Historical place,40.5910174,-73.89060909999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1498990516009,4.0,Very modern building with grandiose views of the city. I only wish you could go outside to take in the sights. You sometimes get reflections when taking pictures through glass.,One World Observatory,Tourist attraction,40.713006199999995,-74.013173,notmentioned,notmentioned,negative,positive,notmentioned,positive,notmentioned,notmentioned
1576416029937,5.0,Nice place to visit,Castle Clinton National Monument,Monument||Historical place||Tourist attraction,40.7034401,-74.0168023,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1519328598482,5.0,I love this museum and so do the children I take there weekly. The only downfall about the place is they removed the microwave we had access to after they took away food items that our children eat.,Brooklyn Children's Museum,Children's museum||Museum||Non-profit organization||Tourist attraction,40.674461099999995,-73.94398629999999,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,positive
1493159625526,5.0,Plenty of places to as my kids play.,St. Vartan Park,Park||Tourist attraction,40.7451124,-73.9736293,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1458945052740,4.0,Lik3ed it!!,Cunningham Park,Park||Baseball field||Basketball court||Football Field||Playground||Tennis court||Tourist attraction,40.7291208,-73.7742339,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1379865260127,5.0,Excellent science center. Never gets old its great for any age.,New York Hall Of Science,Science museum||Children's museum||Tourist attraction,40.7472583,-73.8516925,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1448579914580,5.0,The store it is so big!,Marcy Av,Subway station,40.7085154,-73.95785459999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1512000561993,5.0,Look at for the really cool fish taco place. One of my favourite food spots in New York City,Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1497937680272,5.0,Great place for a quiet view of the city. Good for photography.,Franklin D. Roosevelt Four Freedoms State Park,Park||Tourist attraction,40.7506105,-73.96052399999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1579276008551,5.0,Omg !! Carnegie Hall was so Awesum..Beautiful building..Saw Little Big Town in concert..,Carnegie Hall,Concert hall||Live music venue||Tourist attraction,40.7651258,-73.97992359999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1552587616907,5.0,Best tour !!,Circle Line Sightseeing Cruises,Tourist attraction||Boat tour agency||Live music venue||Sightseeing tour agency||Tour operator,40.7628839,-74.0017135,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned
1534970032582,5.0,Busy place,601 Lexington Avenue,Building||Tourist attraction,40.7583469,-73.9702176,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1565607888131,2.0,That place doesn't give me Good vibes at all,Virginia Playground,Playground,40.8343242,-73.8620456,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1617069908425,5.0,Bring money,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned
1583104345574,4.0,Very quiet during the week.,Torsney/Lou Lodati Playground,Park||Playground||Tourist attraction,40.7472831,-73.92178179999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1514407015176,5.0,Busy but it's has everything,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1565568272101,5.0,Good times and good drinks,Jackson Pond Playground,Park||Tourist attraction,40.7007278,-73.8431928,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1564230927430,3.0,Nothing special.,MetLife Building,Building||Tourist attraction,40.7535178,-73.9767512,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1529587242295,5.0,"The renovation is beautiful, there are more cashiers & more room to browse. We still enjoyed the free little piece of candy at the front door. I was a little disappointed the a couple of the self serve dispensers weren't working, but the staff was friendly and helped us!",Hershey's Chocolate World,Chocolate shop||Candy store||Tourist attraction,40.7593411,-73.9843095,notmentioned,notmentioned,negative,notmentioned,positive,notmentioned,positive,positive
1543114606946,5.0,Hard to find a weak point at what was created here...,City Point BKLYN,Shopping mall,40.690939799999995,-73.9830629,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1463769862915,4.0,"I LIKE THE ZOO IS AMAZING ,ESPECIALLY THE ZEBRAS AND JIRAF",Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1557553814470,3.0,Crowded!!,Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1530559672957,5.0,The best beach the water is clean tramguila,Manhattan Beach Park,Park||Tourist attraction,40.5768049,-73.942583,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned
1581744846844,5.0,It's a contantly changing exhibition of projects that Dolby technologies have helped enable. The coffee is great.,Dolby SoHo,Store||Art gallery,40.7215859,-74.00067849999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1533995369690,5.0,"Great rides, open till late on a weekend. When we were there there were almost no lines, option to buy a day pass with an unlimited quantities of rides.",Deno's Wonder Wheel Amusement Park,Amusement park||Tourist attraction,40.573330899999995,-73.9791552,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive,positive
1535719450433,4.0,Beautiful art! Highly recommend,The Museum of Modern Art,Modern art museum||Art museum||Museum||Tourist attraction,40.7614327,-73.97762159999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned
1550952746255,1.0,"Worst service, people don’t talk properly, no body to respond, it takes 30 mins to get in and another 1 hour to get out and they even charge you if you are waiting there for 10 mins. Do not use... worst place ever....",Parking,Parking garage,40.748178,-73.98729,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,negative,negative
1532318558817,5.0,What can I say? Awesome!,City Winery,Restaurant||Bar||Event venue||Live music venue||Tourist attraction||Wine bar||Wine store,40.7261763,-74.0060287,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1525237777393,5.0,Very cool vibe. Nice places to go. From Brand name to all the above. Whole Foods I'd always fun and H&M is always good. Get in with the Fit and the In..,The Shops at Columbus Circle,Shopping mall,40.7685811,-73.9831811,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1603753456489,5.0,"The best experience I've had in NYC in a while! I highly recommend. btw, shockingly I wasn't nervous at all once we got up there.",Edge,Observation deck||Tourist attraction,40.7540893,-74.0009379,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1566501772406,5.0,A beautiful place to spend with the family A beautiful place to spend time company of the family,New York Aquarium,Aquarium||Tourist attraction,40.574010099999995,-73.9760005,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1574784171139,4.0,Have never had a problem parking here. Nice layout some spaces are a bit cramped but overall nice place to park while visiting Manhattan.,LAZ Parking Battery Parking Garage,Parking garage,40.7071933,-74.01440509999999,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1517272675934,5.0,Breathtaking bridge! Great view when you’re entering Brooklyn. The only bad thing about this bridge is the toll...,Verrazzano-Narrows Bridge,Bridge||Tourist attraction,40.6066162,-74.0446602,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,negative,positive
1564345359742,5.0,Great park!,Madison Square Park,Park||Tourist attraction,40.7421872,-73.9880175,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned
1561351904135,5.0,This place is so entertaining. I've been here many times but I think a lovely Saturday on a summer day takes the cake. There are performers and all sorts of fun things. On this certain day everyone was blowing bubbles. Lots of interesting people watching. Oh and the pigeon performers who are the best.,Washington Square Park,Park||Tourist attraction,40.7308838,-73.997332,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1529383081740,5.0,Spiritual uplift,Ohel Chabad Lubavitch,Orthodox synagogue||Religious destination||Religious organization||Synagogue||Tourist attraction,40.6865234,-73.7376251,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1581805485452,5.0,Bucket list,Strawberry Fields,Tourist attraction||Historical landmark||Scenic spot,40.7758392,-73.9747655,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1484386803628,5.0,"Beautiful. Virgin forest with waterfall and canyon nice. Can be boring. Good source of information, research, study, especially if there is any particular species you would like to see. Gift store also great books on botany, and pots and planters.",New York Botanical Garden,Botanical garden||Educational institution||Garden||Museum||Tourist attraction||Wedding venue,40.8617054,-73.8806902,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,neutral
1515733681964,5.0,Very nice very good work to all the team,Gulliver's Gate,Exhibit||Museum||Tourist attraction,40.757584,-73.986995,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
